idDimOtherData,calories,avg_heart_rate_element,vrsta_sporta
5503,84,120.0,Biking
5504,122,172.0,Biking
5505,137,180.0,Biking
5506,125,180.0,Biking
5507,131,179.0,Biking
5508,512,116.0,Biking
5509,1810,,Biking
5510,404,150.0,Biking
5511,909,134.0,Biking
5512,342,131.0,Biking
5513,342,142.0,Biking
5514,311,125.0,Biking
5515,145,173.0,Biking
5516,174,178.0,Biking
5517,240,130.0,Biking
5518,199,170.0,Biking
5519,287,133.0,Biking
5520,612,140.0,Biking
5521,53,118.0,Biking
5522,63,128.0,Biking
5523,119,164.0,Biking
5524,12,168.0,Biking
5525,26,127.0,Biking
5526,247,170.0,Biking
5527,30,123.0,Biking
5528,731,158.0,Biking
5529,146,131.0,Biking
5530,125,159.0,Biking
5531,98,124.0,Biking
5532,231,171.0,Biking
5533,57,140.0,Biking
5534,32,126.0,Biking
5535,757,,Biking
5536,1636,137.0,Biking
5537,679,132.0,Biking
5538,342,119.0,Biking
5539,788,125.0,Biking
5540,688,139.0,Biking
5541,3,79.0,Biking
5542,164,133.0,Biking
5543,36,176.0,Biking
5544,51,140.0,Biking
5545,52,145.0,Biking
5546,36,144.0,Biking
5547,89,169.0,Biking
5548,21,135.0,Biking
5549,215,129.0,Biking
5550,643,131.0,Biking
5551,811,126.0,Biking
5552,129,116.0,Biking
5553,25,181.0,Biking
5554,215,136.0,Biking
5555,19,158.0,Biking
5556,4,171.0,Biking
5557,73,163.0,Biking
5558,20,168.0,Biking
5559,61,165.0,Biking
5560,73,136.0,Biking
5561,3,160.0,Biking
5562,15,164.0,Biking
5563,3,168.0,Biking
5564,69,162.0,Biking
5565,16,172.0,Biking
5566,63,167.0,Biking
5567,43,132.0,Biking
5568,66,162.0,Biking
5569,5,169.0,Biking
5570,15,172.0,Biking
5571,57,167.0,Biking
5572,74,131.0,Biking
5573,221,133.0,Biking
5574,430,119.0,Biking
5575,4,89.0,Biking
5576,10,110.0,Biking
5577,621,147.0,Biking
5578,59,136.0,Biking
5579,257,135.0,Biking
5580,257,172.0,Biking
5581,189,138.0,Biking
5582,147,130.0,Biking
5583,33,132.0,Biking
5584,10,162.0,Biking
5585,11,161.0,Biking
5586,10,159.0,Biking
5587,10,161.0,Biking
5588,88,132.0,Biking
5589,8,157.0,Biking
5590,127,164.0,Biking
5591,10,122.0,Biking
5592,188,129.0,Biking
5593,35,126.0,Biking
5594,37,132.0,Biking
5595,68,126.0,Biking
5596,332,118.0,Biking
5597,374,119.0,Biking
5598,184,133.0,Biking
5599,210,174.0,Biking
5600,36,139.0,Biking
5601,158,163.0,Biking
5602,205,179.0,Biking
5603,12,140.0,Biking
5604,143,180.0,Biking
5605,82,132.0,Biking
5606,136,125.0,Biking
5607,152,157.0,Biking
5608,63,129.0,Biking
5609,142,159.0,Biking
5610,45,124.0,Biking
5611,120,151.0,Biking
5612,42,119.0,Biking
5613,1063,162.0,Biking
5614,275,119.0,Biking
5615,231,121.0,Biking
5616,221,125.0,Biking
5617,1,65.0,Biking
5618,315,123.0,Biking
5619,132,135.0,Biking
5620,117,139.0,Biking
5621,20,121.0,Biking
5622,53,125.0,Biking
5623,293,134.0,Biking
5624,35,170.0,Biking
5625,68,131.0,Biking
5626,150,130.0,Biking
5627,820,170.0,Biking
5628,63,134.0,Biking
5629,169,162.0,Biking
5630,46,128.0,Biking
5631,70,125.0,Biking
5632,1540,129.0,Biking
5633,683,139.0,Biking
5634,931,139.0,Biking
5635,499,135.0,Biking
5636,291,114.0,Biking
5637,74,119.0,Biking
5638,483,128.0,Biking
5639,442,175.0,Biking
5640,454,125.0,Biking
5641,1261,120.0,Biking
5642,912,133.0,Biking
5643,220,134.0,Biking
5644,1158,142.0,Biking
5645,247,133.0,Biking
5646,26,144.0,Biking
5647,89,163.0,Biking
5648,20,142.0,Biking
5649,232,126.0,Biking
5650,353,125.0,Biking
5651,684,134.0,Biking
5652,1403,125.0,Biking
5653,337,129.0,Biking
5654,124,167.0,Biking
5655,131,176.0,Biking
5656,135,173.0,Biking
5657,136,173.0,Biking
5658,126,173.0,Biking
5659,737,138.0,Biking
5660,450,123.0,Biking
5661,183,118.0,Biking
5662,1730,154.0,Biking
5663,485,175.0,Biking
5664,221,119.0,Biking
5665,225,148.0,Biking
5666,184,125.0,Biking
5667,158,121.0,Biking
5668,252,179.0,Biking
5669,157,132.0,Biking
5670,135,163.0,Biking
5671,122,146.0,Biking
5672,469,118.0,Biking
5673,551,123.0,Biking
5674,25,131.0,Biking
5675,121,169.0,Biking
5676,73,143.0,Biking
5677,948,113.0,Biking
5678,567,146.0,Biking
5679,94,130.0,Biking
5680,40,172.0,Biking
5681,45,132.0,Biking
5682,41,175.0,Biking
5683,57,141.0,Biking
5684,41,176.0,Biking
5685,1,99.0,Biking
5686,31,127.0,Biking
5687,321,126.0,Biking
5688,1389,176.0,Biking
5689,266,128.0,Biking
5690,267,158.0,Biking
5691,87,126.0,Biking
5692,59,123.0,Biking
5693,331,153.0,Biking
5694,501,131.0,Biking
5695,270,137.0,Biking
5696,866,136.0,Biking
5697,1114,134.0,Biking
5698,731,132.0,Biking
5699,830,171.0,Biking
5700,198,127.0,Biking
5701,378,160.0,Biking
5702,373,156.0,Biking
5703,147,137.0,Biking
5704,147,125.0,Biking
5705,11,127.0,Biking
5706,24,169.0,Biking
5707,54,129.0,Biking
5708,26,173.0,Biking
5709,40,128.0,Biking
5710,10,139.0,Biking
5711,26,125.0,Biking
5712,91,163.0,Biking
5713,16,122.0,Biking
5714,858,148.0,Biking
5715,156,121.0,Biking
5716,441,122.0,Biking
5717,105,116.0,Biking
5718,132,160.0,Biking
5719,14,115.0,Biking
5720,122,158.0,Biking
5721,100,140.0,Biking
5722,26,101.0,Biking
5723,31,131.0,Biking
5724,136,129.0,Biking
5725,87,124.0,Biking
5726,72,170.0,Biking
5727,0,125.0,Biking
5728,64,158.0,Biking
5729,41,127.0,Biking
5730,282,124.0,Biking
5731,869,174.0,Biking
5732,401,120.0,Biking
5733,150,165.0,Biking
5734,157,165.0,Biking
5735,73,134.0,Biking
5736,1008,127.0,Biking
5737,304,139.0,Biking
5738,164,163.0,Biking
5739,141,130.0,Biking
5740,161,131.0,Biking
5741,373,127.0,Biking
5742,9,169.0,Biking
5743,75,152.0,Biking
5744,9,170.0,Biking
5745,93,136.0,Biking
5746,117,147.0,Biking
5747,8,163.0,Biking
5748,125,134.0,Biking
5749,0,114.0,Biking
5750,163,149.0,Biking
5751,150,128.0,Biking
5752,215,164.0,Biking
5753,19,137.0,Biking
5754,15,122.0,Biking
5755,157,160.0,Biking
5756,43,120.0,Biking
5757,285,138.0,Biking
5758,1503,,Biking
5759,308,123.0,Biking
5760,341,103.0,Biking
5761,90,136.0,Biking
5762,17,112.0,Biking
5763,82,134.0,Biking
5764,15,113.0,Biking
5765,79,133.0,Biking
5766,15,110.0,Biking
5767,203,106.0,Biking
5768,779,135.0,Biking
5769,753,131.0,Biking
5770,183,139.0,Biking
5771,131,121.0,Biking
5772,93,101.0,Biking
5773,5,104.0,Biking
5774,10,155.0,Biking
5775,14,169.0,Biking
5776,74,181.0,Biking
5777,89,132.0,Biking
5778,1271,163.0,Biking
5779,119,121.0,Biking
5780,112,130.0,Biking
5781,8,116.0,Biking
5782,47,114.0,Biking
5783,1257,119.0,Biking
5784,75,129.0,Biking
5785,19,116.0,Biking
5786,6,166.0,Biking
5787,43,138.0,Biking
5788,68,144.0,Biking
5789,10,174.0,Biking
5790,3,142.0,Biking
5791,105,129.0,Biking
5792,283,124.0,Biking
5793,0,,Biking
5794,52,130.0,Biking
5795,79,128.0,Biking
5796,126,124.0,Biking
5797,178,163.0,Biking
5798,75,124.0,Biking
5799,133,124.0,Biking
5800,215,134.0,Biking
5801,85,126.0,Biking
5802,480,138.0,Biking
5803,521,115.0,Biking
5804,148,116.0,Biking
5805,201,154.0,Biking
5806,179,151.0,Biking
5807,83,110.0,Biking
5808,245,115.0,Biking
5809,899,132.0,Biking
5810,473,136.0,Biking
5811,263,120.0,Biking
5812,116,112.0,Biking
5813,64,109.0,Biking
5814,833,125.0,Biking
5815,256,122.0,Biking
5816,683,132.0,Biking
5817,1000,176.0,Biking
5818,68,138.0,Biking
5819,301,117.0,Biking
5820,51,176.0,Biking
5821,35,176.0,Biking
5822,89,149.0,Biking
5823,41,179.0,Biking
5824,52,140.0,Biking
5825,53,174.0,Biking
5826,63,139.0,Biking
5827,42,172.0,Biking
5828,47,139.0,Biking
5829,3,158.0,Biking
5830,112,164.0,Biking
5831,21,128.0,Biking
5832,993,117.0,Biking
5833,29,128.0,Biking
5834,833,170.0,Biking
5835,45,131.0,Biking
5836,89,134.0,Biking
5837,62,171.0,Biking
5838,68,132.0,Biking
5839,73,133.0,Biking
5840,668,123.0,Biking
5841,112,130.0,Biking
5842,52,139.0,Biking
5843,25,171.0,Biking
5844,22,139.0,Biking
5845,56,128.0,Biking
5846,167,138.0,Biking
5847,22,158.0,Biking
5848,117,115.0,Biking
5849,193,163.0,Biking
5850,257,144.0,Biking
5851,1084,133.0,Biking
5852,940,173.0,Biking
5853,98,132.0,Biking
5854,159,130.0,Biking
5855,136,165.0,Biking
5856,42,134.0,Biking
5857,122,161.0,Biking
5858,26,131.0,Biking
5859,126,113.0,Biking
5860,206,132.0,Biking
5861,0,86.0,Biking
5862,21,111.0,Biking
5863,289,169.0,Biking
5864,41,139.0,Biking
5865,387,117.0,Biking
5866,194,126.0,Biking
5867,11,158.0,Biking
5868,5,127.0,Biking
5869,35,157.0,Biking
5870,57,164.0,Biking
5871,37,134.0,Biking
5872,820,,Biking
5873,625,132.0,Biking
5874,210,132.0,Biking
5875,77,176.0,Biking
5876,809,125.0,Biking
5877,161,148.0,Biking
5878,5,127.0,Biking
5879,1804,139.0,Biking
5880,630,130.0,Biking
5881,1775,136.0,Biking
5882,78,130.0,Biking
5883,238,131.0,Biking
5884,111,174.0,Biking
5885,70,158.0,Biking
5886,205,147.0,Biking
5887,184,133.0,Biking
5888,138,172.0,Biking
5889,101,172.0,Biking
5890,46,140.0,Biking
5891,98,176.0,Biking
5892,157,170.0,Biking
5893,129,136.0,Biking
5894,1199,137.0,Biking
5895,589,128.0,Biking
5896,262,119.0,Biking
5897,506,143.0,Biking
5898,158,126.0,Biking
5899,443,143.0,Biking
5900,420,116.0,Biking
5901,247,117.0,Biking
5902,389,144.0,Biking
5903,79,126.0,Biking
5904,145,121.0,Biking
5905,100,162.0,Biking
5906,11,139.0,Biking
5907,3,134.0,Biking
5908,42,157.0,Biking
5909,33,165.0,Biking
5910,61,118.0,Biking
5911,64,110.0,Biking
5912,189,119.0,Biking
5913,93,132.0,Biking
5914,473,136.0,Biking
5915,237,132.0,Biking
5916,0,162.0,Biking
5917,30,171.0,Biking
5918,26,173.0,Biking
5919,20,167.0,Biking
5920,117,151.0,Biking
5921,84,144.0,Biking
5922,88,120.0,Biking
5923,353,134.0,Biking
5924,311,114.0,Biking
5925,1146,128.0,Biking
5926,268,132.0,Biking
5927,185,134.0,Biking
5928,154,140.0,Biking
5929,14,93.0,Biking
5930,252,135.0,Biking
5931,77,118.0,Biking
5932,216,131.0,Biking
5933,19,140.0,Biking
5934,21,132.0,Biking
5935,20,150.0,Biking
5936,20,137.0,Biking
5937,17,158.0,Biking
5938,19,145.0,Biking
5939,122,135.0,Biking
5940,225,138.0,Biking
5941,235,131.0,Biking
5942,573,135.0,Biking
5943,145,135.0,Biking
5944,919,133.0,Biking
5945,154,124.0,Biking
5946,54,174.0,Biking
5947,38,129.0,Biking
5948,63,163.0,Biking
5949,30,133.0,Biking
5950,91,160.0,Biking
5951,687,147.0,Biking
5952,1001,130.0,Biking
5953,204,155.0,Biking
5954,179,175.0,Biking
5955,15,128.0,Biking
5956,353,133.0,Biking
5957,147,122.0,Biking
5958,16,137.0,Biking
5959,17,148.0,Biking
5960,130,126.0,Biking
5961,105,130.0,Biking
5962,154,165.0,Biking
5963,38,132.0,Biking
5964,16,135.0,Biking
5965,54,120.0,Biking
5966,22,124.0,Biking
5967,110,134.0,Biking
5968,79,119.0,Biking
5969,243,169.0,Biking
5970,373,121.0,Biking
5971,261,134.0,Biking
5972,104,174.0,Biking
5973,115,143.0,Biking
5974,70,167.0,Biking
5975,115,175.0,Biking
5976,87,128.0,Biking
5977,319,139.0,Biking
5978,152,176.0,Biking
5979,145,132.0,Biking
5980,29,138.0,Biking
5981,33,140.0,Biking
5982,36,145.0,Biking
5983,0,140.0,Biking
5984,33,133.0,Biking
5985,72,140.0,Biking
5986,152,137.0,Biking
5987,421,182.0,Biking
5988,48,169.0,Biking
5989,6,137.0,Biking
5990,14,168.0,Biking
5991,82,135.0,Biking
5992,15,98.0,Biking
5993,210,141.0,Biking
5994,10,148.0,Biking
5995,177,139.0,Biking
5996,36,129.0,Biking
5997,461,135.0,Biking
5998,1021,134.0,Biking
5999,222,132.0,Biking
6000,336,115.0,Biking
6001,315,130.0,Biking
6002,462,132.0,Biking
6003,274,129.0,Biking
6004,157,134.0,Biking
6005,858,125.0,Biking
6006,132,,Biking
6007,289,,Biking
6008,115,115.0,Biking
6009,1694,128.0,Biking
6010,167,117.0,Biking
6011,203,128.0,Biking
6012,27,166.0,Biking
6013,26,170.0,Biking
6014,231,133.0,Biking
6015,927,135.0,Biking
6016,189,150.0,Biking
6017,161,172.0,Biking
6018,115,126.0,Biking
6019,591,130.0,Biking
6020,717,122.0,Biking
6021,357,139.0,Biking
6022,42,170.0,Biking
6023,105,145.0,Biking
6024,225,129.0,Biking
6025,146,113.0,Biking
6026,61,165.0,Biking
6027,15,109.0,Biking
6028,31,122.0,Biking
6029,50,165.0,Biking
6030,52,113.0,Biking
6031,321,142.0,Biking
6032,1616,131.0,Biking
6033,947,141.0,Biking
6034,151,126.0,Biking
6035,126,131.0,Biking
6036,720,114.0,Biking
6037,846,127.0,Biking
6038,45,135.0,Biking
6039,57,146.0,Biking
6040,53,136.0,Biking
6041,164,134.0,Biking
6042,1842,131.0,Biking
6043,291,126.0,Biking
6044,164,124.0,Biking
6045,268,124.0,Biking
6046,114,125.0,Biking
6047,267,156.0,Biking
6048,32,110.0,Biking
6049,332,132.0,Biking
6050,9,130.0,Biking
6051,80,129.0,Biking
6052,105,133.0,Biking
6053,215,131.0,Biking
6054,296,175.0,Biking
6055,306,116.0,Biking
6056,121,121.0,Biking
6057,104,125.0,Biking
6058,161,124.0,Biking
6059,404,141.0,Biking
6060,82,175.0,Biking
6061,104,113.0,Biking
6062,715,143.0,Biking
6063,1540,158.0,Biking
6064,1531,128.0,Biking
6065,164,174.0,Biking
6066,399,135.0,Biking
6067,21,159.0,Biking
6068,177,169.0,Biking
6069,106,131.0,Biking
6070,170,165.0,Biking
6071,178,163.0,Biking
6072,226,140.0,Biking
6073,267,173.0,Biking
6074,173,142.0,Biking
6075,238,166.0,Biking
6076,62,127.0,Biking
6077,184,168.0,Biking
6078,170,163.0,Biking
6079,21,127.0,Biking
6080,921,133.0,Biking
6081,858,132.0,Biking
6082,198,133.0,Biking
6083,27,175.0,Biking
6084,68,142.0,Biking
6085,94,132.0,Biking
6086,221,163.0,Biking
6087,84,139.0,Biking
6088,215,158.0,Biking
6089,54,127.0,Biking
6090,263,132.0,Biking
6091,70,143.0,Biking
6092,105,155.0,Biking
6093,61,132.0,Biking
6094,36,150.0,Biking
6095,154,163.0,Biking
6096,261,176.0,Biking
6097,166,122.0,Biking
6098,37,136.0,Biking
6099,42,144.0,Biking
6100,14,175.0,Biking
6101,973,134.0,Biking
6102,456,112.0,Biking
6103,368,127.0,Biking
6104,257,125.0,Biking
6105,894,125.0,Biking
6106,909,134.0,Biking
6107,100,122.0,Biking
6108,29,167.0,Biking
6109,5,135.0,Biking
6110,10,148.0,Biking
6111,40,116.0,Biking
6112,1187,138.0,Biking
6113,54,158.0,Biking
6114,146,175.0,Biking
6115,601,139.0,Biking
6116,166,136.0,Biking
6117,815,125.0,Biking
6118,1156,128.0,Biking
6119,42,171.0,Biking
6120,50,146.0,Biking
6121,857,132.0,Biking
6122,567,124.0,Biking
6123,72,147.0,Biking
6124,151,171.0,Biking
6125,314,127.0,Biking
6126,494,122.0,Biking
6127,253,121.0,Biking
6128,54,167.0,Biking
6129,46,168.0,Biking
6130,251,125.0,Biking
6131,1,158.0,Biking
6132,174,115.0,Biking
6133,84,131.0,Biking
6134,40,135.0,Biking
6135,94,131.0,Biking
6136,105,174.0,Biking
6137,30,117.0,Biking
6138,98,179.0,Biking
6139,95,137.0,Biking
6140,736,135.0,Biking
6141,57,175.0,Biking
6142,84,142.0,Biking
6143,30,128.0,Biking
6144,259,132.0,Biking
6145,368,144.0,Biking
6146,0,,Biking
6147,115,126.0,Biking
6148,167,169.0,Biking
6149,121,171.0,Biking
6150,21,123.0,Biking
6151,84,169.0,Biking
6152,45,166.0,Biking
6153,50,125.0,Biking
6154,231,134.0,Biking
6155,530,132.0,Biking
6156,231,128.0,Biking
6157,14,151.0,Biking
6158,252,130.0,Biking
6159,47,163.0,Biking
6160,316,129.0,Biking
6161,621,116.0,Biking
6162,261,120.0,Biking
6163,32,139.0,Biking
6164,53,128.0,Biking
6165,43,169.0,Biking
6166,36,141.0,Biking
6167,188,127.0,Biking
6168,842,149.0,Biking
6169,441,120.0,Biking
6170,1361,126.0,Biking
6171,147,125.0,Biking
6172,324,154.0,Biking
6173,105,122.0,Biking
6174,335,158.0,Biking
6175,22,115.0,Biking
6176,831,121.0,Biking
6177,1777,,Biking
6178,691,137.0,Biking
6179,1656,139.0,Biking
6180,1230,135.0,Biking
6181,367,145.0,Biking
6182,499,124.0,Biking
6183,1694,134.0,Biking
6184,267,129.0,Biking
6185,29,132.0,Biking
6186,105,167.0,Biking
6187,62,122.0,Biking
6188,26,135.0,Biking
6189,26,141.0,Biking
6190,96,174.0,Biking
6191,96,172.0,Biking
6192,24,138.0,Biking
6193,46,126.0,Biking
6194,168,166.0,Biking
6195,320,163.0,Biking
6196,136,160.0,Biking
6197,398,135.0,Biking
6198,125,129.0,Biking
6199,141,129.0,Biking
6200,41,135.0,Biking
6201,32,136.0,Biking
6202,873,170.0,Biking
6203,1178,157.0,Biking
6204,679,113.0,Biking
6205,119,119.0,Biking
6206,0,115.0,Biking
6207,26,126.0,Biking
6208,48,138.0,Biking
6209,80,139.0,Biking
6210,617,146.0,Biking
6211,156,120.0,Biking
6212,637,121.0,Biking
6213,610,142.0,Biking
6214,85,121.0,Biking
6215,196,121.0,Biking
6216,215,149.0,Biking
6217,31,118.0,Biking
6218,425,133.0,Biking
6219,0,162.0,Biking
6220,40,142.0,Biking
6221,250,115.0,Biking
6222,141,138.0,Biking
6223,68,138.0,Biking
6224,138,166.0,Biking
6225,122,131.0,Biking
6226,137,127.0,Biking
6227,53,132.0,Biking
6228,8,153.0,Biking
6229,29,164.0,Biking
6230,1,121.0,Biking
6231,24,114.0,Biking
6232,1122,161.0,Biking
6233,194,137.0,Biking
6234,93,175.0,Biking
6235,131,130.0,Biking
6236,15,136.0,Biking
6237,46,178.0,Biking
6238,108,156.0,Biking
6239,182,132.0,Biking
6240,169,139.0,Biking
6241,59,142.0,Biking
6242,72,160.0,Biking
6243,120,139.0,Biking
6244,83,116.0,Biking
6245,367,174.0,Biking
6246,10,111.0,Biking
6247,817,168.0,Biking
6248,378,134.0,Biking
6249,252,124.0,Biking
6250,0,106.0,Biking
6251,366,122.0,Biking
6252,325,130.0,Biking
6253,121,126.0,Biking
6254,68,120.0,Biking
6255,337,154.0,Biking
6256,41,134.0,Biking
6257,252,114.0,Biking
6258,353,143.0,Biking
6259,1027,125.0,Biking
6260,275,132.0,Biking
6261,14,159.0,Biking
6262,0,136.0,Biking
6263,91,132.0,Biking
6264,243,133.0,Biking
6265,26,166.0,Biking
6266,6,150.0,Biking
6267,66,126.0,Biking
6268,137,119.0,Biking
6269,1599,130.0,Biking
6270,1250,172.0,Biking
6271,331,130.0,Biking
6272,137,167.0,Biking
6273,99,167.0,Biking
6274,48,124.0,Biking
6275,157,123.0,Biking
6276,304,148.0,Biking
6277,1225,167.0,Biking
6278,258,116.0,Biking
6279,258,137.0,Biking
6280,4,154.0,Biking
6281,21,168.0,Biking
6282,231,137.0,Biking
6283,259,170.0,Biking
6284,196,127.0,Biking
6285,241,129.0,Biking
6286,354,125.0,Biking
6287,846,141.0,Biking
6288,33,117.0,Biking
6289,167,144.0,Biking
6290,37,179.0,Biking
6291,108,148.0,Biking
6292,100,145.0,Biking
6293,89,128.0,Biking
6294,104,159.0,Biking
6295,91,155.0,Biking
6296,14,122.0,Biking
6297,78,136.0,Biking
6298,74,133.0,Biking
6299,79,134.0,Biking
6300,12,122.0,Biking
6301,93,126.0,Biking
6302,212,141.0,Biking
6303,131,169.0,Biking
6304,115,146.0,Biking
6305,142,170.0,Biking
6306,210,128.0,Biking
6307,863,130.0,Biking
6308,199,115.0,Biking
6309,557,132.0,Biking
6310,135,121.0,Biking
6311,47,169.0,Biking
6312,26,175.0,Biking
6313,50,118.0,Biking
6314,799,125.0,Biking
6315,148,125.0,Biking
6316,6,109.0,Biking
6317,0,105.0,Biking
6318,0,125.0,Biking
6319,57,130.0,Biking
6320,367,175.0,Biking
6321,205,132.0,Biking
6322,251,141.0,Biking
6323,43,166.0,Biking
6324,210,134.0,Biking
6325,130,120.0,Biking
6326,459,131.0,Biking
6327,38,166.0,Biking
6328,11,138.0,Biking
6329,116,139.0,Biking
6330,35,162.0,Biking
6331,82,126.0,Biking
6332,209,142.0,Biking
6333,51,142.0,Biking
6334,141,173.0,Biking
6335,19,120.0,Biking
6336,24,136.0,Biking
6337,204,136.0,Biking
6338,210,169.0,Biking
6339,195,167.0,Biking
6340,94,133.0,Biking
6341,763,139.0,Biking
6342,1058,134.0,Biking
6343,117,128.0,Biking
6344,119,134.0,Biking
6345,42,137.0,Biking
6346,37,123.0,Biking
6347,90,144.0,Biking
6348,119,177.0,Biking
6349,36,131.0,Biking
6350,148,168.0,Biking
6351,109,170.0,Biking
6352,38,115.0,Biking
6353,103,113.0,Biking
6354,871,124.0,Biking
6355,284,127.0,Biking
6356,42,134.0,Biking
6357,95,170.0,Biking
6358,120,168.0,Biking
6359,96,124.0,Biking
6360,110,130.0,Biking
6361,177,163.0,Biking
6362,127,166.0,Biking
6363,54,136.0,Biking
6364,64,115.0,Biking
6365,0,77.0,Biking
6366,161,126.0,Biking
6367,37,137.0,Biking
6368,168,133.0,Biking
6369,38,114.0,Biking
6370,259,119.0,Biking
6371,0,,Biking
6372,57,174.0,Biking
6373,42,138.0,Biking
6374,43,168.0,Biking
6375,140,136.0,Biking
6376,268,168.0,Biking
6377,267,169.0,Biking
6378,305,156.0,Biking
6379,69,123.0,Biking
6380,300,155.0,Biking
6381,819,124.0,Biking
6382,148,121.0,Biking
6383,373,141.0,Biking
6384,369,139.0,Biking
6385,863,132.0,Biking
6386,442,117.0,Biking
6387,159,126.0,Biking
6388,133,112.0,Biking
6389,10,124.0,Biking
6390,11,115.0,Biking
6391,72,127.0,Biking
6392,30,104.0,Biking
6393,220,128.0,Biking
6394,812,132.0,Biking
6395,630,138.0,Biking
6396,131,123.0,Biking
6397,124,156.0,Biking
6398,115,173.0,Biking
6399,111,173.0,Biking
6400,116,163.0,Biking
6401,87,119.0,Biking
6402,121,130.0,Biking
6403,25,,Biking
6404,93,132.0,Biking
6405,12,166.0,Biking
6406,284,129.0,Biking
6407,135,157.0,Biking
6408,98,126.0,Biking
6409,17,126.0,Biking
6410,43,136.0,Biking
6411,157,155.0,Biking
6412,811,124.0,Biking
6413,468,135.0,Biking
6414,112,131.0,Biking
6415,732,170.0,Biking
6416,346,170.0,Biking
6417,15,118.0,Biking
6418,636,124.0,Biking
6419,61,119.0,Biking
6420,58,168.0,Biking
6421,153,180.0,Biking
6422,153,179.0,Biking
6423,152,179.0,Biking
6424,124,135.0,Biking
6425,36,134.0,Biking
6426,1653,168.0,Biking
6427,189,133.0,Biking
6428,153,127.0,Biking
6429,279,122.0,Biking
6430,290,128.0,Biking
6431,319,130.0,Biking
6432,878,130.0,Biking
6433,557,134.0,Biking
6434,110,127.0,Biking
6435,241,150.0,Biking
6436,156,129.0,Biking
6437,24,173.0,Biking
6438,115,138.0,Biking
6439,78,132.0,Biking
6440,99,127.0,Biking
6441,826,131.0,Biking
6442,442,127.0,Biking
6443,36,,Biking
6444,1216,,Biking
6445,200,139.0,Biking
6446,15,166.0,Biking
6447,157,143.0,Biking
6448,83,134.0,Biking
6449,42,141.0,Biking
6450,226,113.0,Biking
6451,1567,138.0,Biking
6452,36,157.0,Biking
6453,1,173.0,Biking
6454,0,151.0,Biking
6455,136,133.0,Biking
6456,36,141.0,Biking
6457,30,173.0,Biking
6458,31,148.0,Biking
6459,21,134.0,Biking
6460,73,127.0,Biking
6461,246,172.0,Biking
6462,815,172.0,Biking
6463,1208,125.0,Biking
6464,169,137.0,Biking
6465,52,153.0,Biking
6466,99,178.0,Biking
6467,188,137.0,Biking
6468,451,124.0,Biking
6469,105,117.0,Biking
6470,80,166.0,Biking
6471,847,132.0,Biking
6472,166,127.0,Biking
6473,106,174.0,Biking
6474,58,122.0,Biking
6475,20,134.0,Biking
6476,52,165.0,Biking
6477,53,117.0,Biking
6478,204,141.0,Biking
6479,129,171.0,Biking
6480,125,145.0,Biking
6481,130,174.0,Biking
6482,78,144.0,Biking
6483,69,165.0,Biking
6484,36,119.0,Biking
6485,310,136.0,Biking
6486,573,130.0,Biking
6487,131,,Biking
6488,1143,170.0,Biking
6489,184,133.0,Biking
6490,303,166.0,Biking
6491,37,124.0,Biking
6492,185,165.0,Biking
6493,100,139.0,Biking
6494,21,125.0,Biking
6495,233,131.0,Biking
6496,52,137.0,Biking
6497,64,129.0,Biking
6498,175,129.0,Biking
6499,411,135.0,Biking
6500,294,133.0,Biking
6501,164,130.0,Biking
6502,2852,,Biking
6503,221,132.0,Biking
6504,2145,136.0,Biking
6505,510,122.0,Biking
6506,469,124.0,Biking
6507,110,170.0,Biking
6508,142,146.0,Biking
6509,111,146.0,Biking
6510,50,140.0,Biking
6511,122,136.0,Biking
6512,32,179.0,Biking
6513,64,130.0,Biking
6514,109,131.0,Biking
6515,289,125.0,Biking
6516,105,131.0,Biking
6517,382,127.0,Biking
6518,163,132.0,Biking
6519,26,134.0,Biking
6520,35,163.0,Biking
6521,89,131.0,Biking
6522,77,118.0,Biking
6523,5,107.0,Biking
6524,5,101.0,Biking
6525,22,124.0,Biking
6526,80,142.0,Biking
6527,445,126.0,Biking
6528,5,107.0,Biking
6529,905,123.0,Biking
6530,157,112.0,Biking
6531,1069,164.0,Biking
6532,201,134.0,Biking
6533,115,135.0,Biking
6534,148,130.0,Biking
6535,96,124.0,Biking
6536,308,127.0,Biking
6537,235,125.0,Biking
6538,246,158.0,Biking
6539,46,120.0,Biking
6540,167,131.0,Biking
6541,57,121.0,Biking
6542,938,129.0,Biking
6543,900,136.0,Biking
6544,100,121.0,Biking
6545,252,132.0,Biking
6546,1868,124.0,Biking
6547,87,171.0,Biking
6548,33,137.0,Biking
6549,84,175.0,Biking
6550,26,142.0,Biking
6551,47,174.0,Biking
6552,1205,160.0,Biking
6553,179,127.0,Biking
6554,131,119.0,Biking
6555,2398,157.0,Biking
6556,193,180.0,Biking
6557,104,137.0,Biking
6558,189,178.0,Biking
6559,78,139.0,Biking
6560,199,171.0,Biking
6561,99,147.0,Biking
6562,251,125.0,Biking
6563,822,115.0,Biking
6564,267,180.0,Biking
6565,169,132.0,Biking
6566,78,130.0,Biking
6567,200,115.0,Biking
6568,147,126.0,Biking
6569,169,127.0,Biking
6570,273,120.0,Biking
6571,646,122.0,Biking
6572,914,125.0,Biking
6573,405,121.0,Biking
6574,116,124.0,Biking
6575,533,122.0,Biking
6576,131,123.0,Biking
