Skupaj_kilometri,skupaj_trajanje_aktivnosti_sek,poraba_kalorij
698.28,226,35.0
2495.4,768,89.0
705.64,254,41.0
2228.04,838,52.0
1276.78,355,53.0
4427.55,932,63.0
926.64,288,42.0
1617.71,763,47.0
16.45,24,3.0
2597.71,787,112.0
2424.36,583,21.0
33939.62,15567,993.0
0.0,621,29.0
21162.06,5590,833.0
4655.35,1052,45.0
6347.29,1242,89.0
1192.73,406,62.0
4462.87,1080,68.0
4252.19,1221,73.0
31960.26,9997,668.0
3461.79,2013,112.0
2418.4,658,52.0
656.56,165,25.0
1412.35,321,22.0
6075.55,1222,56.0
2604.62,1333,167.0
645.17,189,22.0
6127.92,1814,117.0
1754.02,831,193.0
4214.51,1658,257.0
49483.13,15072,1084.0
20401.46,6080,940.0
52.07,971,98.0
6536.66,1619,159.0
3104.57,928,136.0
1808.64,631,42.0
3259.33,912,122.0
1757.64,587,26.0
6433.16,1955,126.0
4.93,1624,206.0
0.0,1,0.0
1036.97,313,21.0
2858.01,1279,289.0
2087.79,493,41.0
19352.92,3714,387.0
11564.22,2227,194.0
300.66,89,11.0
146.56,90,5.0
956.12,267,35.0
1138.23,400,57.0
1450.71,499,37.0
30921.72,9276,820.0
23890.94,8049,625.0
13.0,2148,210.0
2212.38,508,77.0
67875.24,10781,809.0
4851.49,1284,161.0
424.3,87,5.0
50865.08,12368,1804.0
14151.93,8069,630.0
55991.37,13324,1775.0
5870.94,2157,78.0
6619.58,2834,238.0
1331.28,433,111.0
1852.86,628,70.0
5675.93,2902,205.0
5788.43,1205,184.0
2299.19,701,138.0
2064.14,462,101.0
1019.23,347,46.0
1619.5,432,98.0
2120.26,639,157.0
5285.98,945,129.0
60683.97,8727,1199.0
43242.81,7144,589.0
16509.04,3560,262.0
11621.86,5487,506.0
8302.64,1861,158.0
13502.18,5301,443.0
23195.79,3953,420.0
18819.36,3623,247.0
9635.14,3493,389.0
115.14,955,79.0
7135.06,1716,145.0
2251.41,707,100.0
429.41,124,11.0
123.71,52,3.0
1137.49,356,42.0
651.63,247,33.0
6466.99,1719,61.0
8579.17,2101,64.0
7492.01,64317,189.0
4540.54,972,93.0
17737.84,7970,473.0
6907.44,1868,237.0
273.57,79,0.0
237.42,93,30.0
214.04,96,26.0
140.21,65,20.0
4052.56,1050,117.0
3479.24,786,84.0
4638.86,1711,88.0
12638.69,4217,353.0
14334.66,2365,311.0
75375.37,11428,1146.0
9440.21,2639,268.0
6194.2,1589,185.0
4214.65,1337,154.0
680.59,584,14.0
7661.98,3078,252.0
9326.31,1329,77.0
4547.69,1498,216.0
201.0,41,19.0
819.53,257,21.0
220.45,47,20.0
826.9,251,20.0
214.65,48,17.0
812.2,250,19.0
6339.69,1517,122.0
3670.04,1680,225.0
12810.9,2533,235.0
33879.55,6327,573.0
12289.34,2143,145.0
75255.53,11240,919.0
6384.51,2107,154.0
1126.22,354,54.0
2406.74,690,38.0
1025.66,478,63.0
642.13,765,30.0
2694.26,716,91.0
4745.96,4318,687.0
43579.14,13944,1001.0
4811.34,1415,204.0
3557.08,999,179.0
1425.83,753,15.0
14143.05,2737,353.0
0.0,1803,147.0
1120.94,169,16.0
1057.52,155,17.0
11747.22,1987,130.0
3746.47,605822,105.0
3614.88,1082,154.0
2383.85,595,38.0
1840.72,438,16.0
3411.66,2315,54.0
3187.32,800,22.0
2587.07,837,110.0
4526.31,1317,79.0
2574.87,1062,243.0
16193.13,5118,373.0
7831.18,2685,261.0
2779.2,878,104.0
3178.09,2246,115.0
2019.16,474,70.0
3235.1,732,115.0
7495.03,1945,87.0
22053.85,2940,319.0
4593.43,974,152.0
21684.62,2802,145.0
1038.87,190,29.0
1205.85,402,33.0
943.11,275,36.0
672.62,126,0.0
2305.38,371,33.0
1405.93,630,72.0
2762.14,1297,152.0
4438.32,1608,421.0
1006.15,235,48.0
293.88,70,6.0
94.79,69,14.0
2952.84,717,82.0
1787.73,847,15.0
10945.93,1802,210.0
724.26,108,10.0
17511.49,2280,177.0
7517.51,789,36.0
12076.33,3582,461.0
38817.29,13065,1021.0
53.57,2117,222.0
21291.98,4385,336.0
22977.19,3455,315.0
13902.02,6830,462.0
21382.16,3804,274.0
9469.62,1469,157.0
42333.01,11873,858.0
9804.38,1579,132.0
4509.31,1886,289.0
4476.72,1736,115.0
36736.47,12599,1694.0
7589.12,1368,167.0
53.14,2199,203.0
602.19,195,27.0
625.65,196,26.0
74.45,2235,231.0
53218.55,10578,927.0
4881.7,1657,189.0
4293.57,1651,161.0
2797.35,2846,115.0
15408.76,7244,591.0
22262.63,12020,717.0
19146.58,4128,357.0
924.38,258,42.0
2558.76,805,105.0
8789.04,2419,225.0
4385.31,3194,146.0
1757.27,412,61.0
676.94,341,15.0
870.03,674,31.0
1291.74,353,50.0
6032.95,2257,52.0
9527.3,3541,321.0
59357.28,13104,1616.0
34425.29,10400,947.0
6621.33,1890,151.0
6304.36,2139,126.0
11398.19,12684,720.0
38337.83,10642,846.0
1489.91,503,45.0
1158.28,453,57.0
2292.77,569,53.0
4163.05,1495,164.0
94651.9,16333,1842.0
21255.57,3275,291.0
12521.66,1801,164.0
14390.37,3232,268.0
6033.94,1219,114.0
7408.47,2177,267.0
4539.95,886,32.0
11899.49,3830,332.0
256.39,142,9.0
101615.64,1664,80.0
4229.71,1710,105.0
8819.48,2322,215.0
12507.91,1895,296.0
10585.4,2749,306.0
7302.19,1566,121.0
6887.49,1485,104.0
5772.7,2023,161.0
16242.61,4015,404.0
1374.32,519,82.0
535.97,1388,104.0
18331.34,5442,715.0
42489.28,8986,1540.0
55960.77,14141,1531.0
3852.06,754,164.0
6701.15,3325,399.0
240.65,104,21.0
2564.72,802,177.0
2574.19,1022,106.0
3117.26,807,170.0
3140.86,863,178.0
6096.21,1538,226.0
5081.26,1311,267.0
3436.14,1605,173.0
7012.61,1352,238.0
2659.38,864,62.0
4461.2,1220,184.0
4842.94,1228,170.0
3133.3,665,21.0
50008.85,10806,921.0
47687.67,10048,858.0
3271.65,1381,198.0
390.04,91,27.0
2197.52,579,68.0
3679.18,860,94.0
6074.31,1516,221.0
2025.27,1198,84.0
7735.57,1678,215.0
4938.35,1354,54.0
10262.64,2699,263.0
2512.26,1070,70.0
3419.02,942,105.0
7375.13,1396,61.0
542.76,282,36.0
4302.65,1081,154.0
4327.94,1630,261.0
8783.72,2833,166.0
1528.11,403,37.0
1050.06,409,42.0
256.32,99,14.0
53143.2,11541,973.0
47618.29,7409,456.0
9710.85,5081,368.0
16405.66,2856,257.0
32113.55,7703,894.0
41479.51,10888,909.0
5646.62,1127,100.0
1113.7,200,29.0
338.92,100,5.0
266.95,101,10.0
7117.64,1592,40.0
119544.04,14154,1187.0
2089.15,422,54.0
3459.69,930,146.0
12746.56,4006,601.0
7929.59,1553,166.0
73554.1,10734,815.0
33502.76,15464,1156.0
0.0,201,42.0
0.0,280,50.0
27077.97,8872,857.0
20284.67,7750,567.0
2168.74,578,72.0
3952.63,992,151.0
15640.2,4184,314.0
28448.38,4539,494.0
11428.32,3157,253.0
1066.54,231,54.0
1209.26,229,46.0
7229.86,2636,251.0
192.81,50,1.0
7803.71,2381,174.0
3080.42,1095,84.0
900.3,416,40.0
6823.89,1300,94.0
1227.68,699,105.0
1459.54,867,30.0
1581.87,375,98.0
4368.34,1339,95.0
29257.41,7006,736.0
1636.06,367,57.0
3043.3,951,84.0
4094.52,846,30.0
0.0,1820,259.0
6220.5,3854,368.0
0.0,0,0.0
8159.89,1380,115.0
4853.41,1091,167.0
3329.76,804,121.0
1941.54,1065,21.0
2245.48,572,84.0
1827.99,318,45.0
9089.2,1457,50.0
12543.63,2231,231.0
37492.94,6380,530.0
6945.84,1798,231.0
352.62,114,14.0
9643.5,2603,252.0
1353.63,243,47.0
13448.49,2908,316.0
28800.5,6774,621.0
15410.85,3746,261.0
722.2,348,32.0
2008.22,1039,53.0
944.39,293,43.0
1951.57,490,36.0
26449.51,4422,188.0
33673.47,9012,842.0
18245.0,3492,441.0
55933.63,11870,1361.0
7682.85,1694,147.0
9564.3,2690,324.0
5516.17,2170,105.0
11512.75,2710,335.0
4342.95,1151,22.0
60415.78,11796,831.0
38926.49,13286,1777.0
51511.58,7154,691.0
70335.31,11889,1656.0
102199.64,14773,1230.0
16816.28,3729,367.0
33475.63,6268,499.0
62823.89,11587,1694.0
9765.16,3159,267.0
889.92,410,29.0
2241.75,708,105.0
5991.52,1684,62.0
917.91,329,26.0
954.98,326,26.0
1247.06,394,96.0
1253.89,390,96.0
956.14,289,24.0
3057.27,636,46.0
4905.51,1123,168.0
8771.21,2271,320.0
4257.89,1144,136.0
7054.09,5877,398.0
2808.57,872,125.0
2300.63,2937,141.0
1183.58,295,41.0
567.5,333,32.0
18095.67,4235,873.0
42861.93,9926,1178.0
20214.14,7063,679.0
1566.06,1476,119.0
0.0,23,0.0
0.0,330,26.0
0.0,514,48.0
0.0,1481,80.0
16896.36,6777,617.0
306.83,1810,156.0
30309.79,5929,637.0
33268.01,5880,610.0
5399.31,940,85.0
5845.53,1466,196.0
4688.87,1299,215.0
1055.01,205,31.0
9094.91,2792,425.0
0.94,12,0.0
65.12,323,40.0
18087.4,3551,250.0
4144.87,1261,141.0
4023.21,1291,68.0
3850.08,990,138.0
7413.68,2596,122.0
6289.04,1477,137.0
2245.18,764,53.0
640.5,73,8.0
807.32,213,29.0
522.15,98,1.0
3043.18,976,24.0
38804.52,9040,1122.0
6042.14,2130,194.0
2330.21,589,93.0
4810.99,2191,131.0
1084.45,228,15.0
1049.26,292,46.0
2277.98,973,108.0
73.09,1824,182.0
5157.17,1497,169.0
2197.44,746,59.0
1895.4,526,72.0
6268.43,1981,120.0
10503.12,1176,83.0
5589.5,2325,367.0
2064.46,505,10.0
21077.49,5515,817.0
6717.87,2840,378.0
113.02,2901,252.0
0.58,5,0.0
16888.46,2950,366.0
20.42,3471,325.0
5604.24,1321,121.0
5130.85,2045,68.0
9485.91,2804,337.0
2592.03,725,41.0
20207.46,3794,252.0
0.0,3602,353.0
47088.0,14262,1027.0
601.45,2805,275.0
18.33,105,14.0
8.51,16,0.0
3041.44,861,91.0
10710.31,3645,243.0
590.9,227,26.0
81.61,53,6.0
4834.64,1275,66.0
8198.77,1882,137.0
43109.31,12256,1599.0
24474.18,5975,1250.0
15511.47,2620,331.0
4275.51,946,137.0
3244.58,705,99.0
8447.46,1762,48.0
7192.11,1392,157.0
7331.48,2723,304.0
33017.81,6238,1225.0
15544.67,3703,258.0
5104.06,1739,258.0
581.14,103,4.0
248.67,57,21.0
8390.58,2171,231.0
4349.72,1209,259.0
8168.48,2042,196.0
13228.02,2472,241.0
16906.94,3144,354.0
9277.58,9191,846.0
6838.99,1211,33.0
6192.03,1379,167.0
859.62,236,37.0
3349.22,1117,108.0
3775.54,1400,100.0
2280.63,889,89.0
2090.87,734,104.0
3010.92,729,91.0
1782.44,424,14.0
6108.56,962,78.0
4807.72,961,74.0
11071.76,1171,79.0
1266.67,174,12.0
8450.47,1387,93.0
5156.42,1751,212.0
2505.66,696,131.0
2400.61,1101,115.0
2794.87,687,142.0
9410.68,2787,210.0
42042.7,10440,863.0
7364.52,3420,199.0
15667.17,4047,557.0
6726.13,2497,135.0
1237.09,327,47.0
760.02,168,26.0
6855.17,1666,50.0
34006.31,5362,799.0
7676.48,1939,148.0
631.88,138,6.0
63.76,10,0.0
131.69,15,0.0
3516.81,629,57.0
9181.11,2316,367.0
6182.33,1741,205.0
8428.88,2594,251.0
1210.64,209,43.0
7010.39,1926,210.0
9511.5,2196,130.0
19636.22,5311,459.0
908.65,194,38.0
679.06,188,11.0
6945.29,1040,116.0
329.79,132,35.0
6372.94,1159,82.0
5822.02,2532,209.0
2055.88,585,51.0
3765.55,913,141.0
779.43,586,19.0
1982.97,567,24.0
4180.21,1620,204.0
3721.0,997,210.0
3481.08,925,195.0
4092.57,874,94.0
18701.82,5374,763.0
26131.75,7353,1058.0
4721.14,1227,117.0
4321.37,1465,119.0
1558.27,565,42.0
3720.37,996,37.0
2314.39,1148,90.0
2751.92,744,119.0
3116.11,1488,36.0
4477.25,1037,148.0
3055.27,737,109.0
6403.91,1616,38.0
7467.89,1343,103.0
30962.43,9486,871.0
13899.74,3422,284.0
2697.29,576,42.0
2389.34,637,95.0
3071.83,820,120.0
8891.49,2342,96.0
7128.11,947,110.0
5269.75,1276,177.0
5020.63,896,127.0
4480.45,845,54.0
5399.85,808,64.0
0.0,9,0.0
11154.48,2261,161.0
2841.01,450,37.0
16395.74,2589,168.0
6687.5,1285,38.0
21246.93,3481,259.0
0.0,550,0.0
1029.33,363,57.0
3153.28,625,42.0
949.62,305,43.0
6974.81,1243,140.0
7516.47,1790,268.0
7765.46,1811,267.0
9811.07,2423,305.0
5393.38,1650,69.0
11533.81,2421,300.0
41857.65,11189,819.0
8701.59,1827,148.0
7648.14,3781,373.0
17084.34,3433,369.0
24233.56,8405,863.0
29105.41,4565,442.0
17.01,1910,159.0
7868.47,2436,133.0
903.87,143,10.0
1267.51,225,11.0
4123.84,1003,72.0
5440.12,1807,30.0
16075.9,2426,220.0
80412.07,9588,812.0
21670.21,8044,630.0
4420.02,1180,131.0
2729.49,693,124.0
1739.8,447,115.0
1709.21,443,111.0
2195.16,635,116.0
5017.22,1330,87.0
6457.81,1267,121.0
0.0,342,25.0
3010.51,1181,93.0
397.98,97,12.0
16234.25,3277,284.0
4387.31,984,135.0
8249.53,1623,98.0
1524.83,418,17.0
2484.86,965,43.0
5701.73,1306,157.0
28240.71,8221,811.0
32056.32,5191,468.0
10312.18,1661,112.0
15557.49,4908,732.0
7226.53,2255,346.0
2082.13,427,15.0
19716.55,5530,636.0
8309.4,777,61.0
2071.04,399,58.0
3564.05,939,153.0
3536.79,956,153.0
3526.28,954,152.0
6071.49,1453,124.0
3122.23,749,36.0
50069.61,8981,1653.0
5979.89,1863,189.0
6212.25,1026,153.0
21329.15,3413,279.0
9856.09,3688,290.0
12889.87,3770,319.0
34470.21,11400,878.0
23894.61,6628,557.0
8806.08,1985,110.0
3930.0,2102,241.0
7115.56,1559,156.0
682.47,157,24.0
2868.5,1161,115.0
2465.05,1103,78.0
7363.04,1709,99.0
30572.18,11235,826.0
21203.47,3527,442.0
0.0,404,36.0
41759.5,7684,1216.0
3566.67,1195,200.0
438.98,127,15.0
3953.41,1254,157.0
3151.99,1133,83.0
924.67,278,42.0
23280.42,3673,226.0
47089.89,12694,1567.0
438.24,264,36.0
45.77,18,1.0
0.0,19,0.0
6810.45,1313,136.0
1197.39,337,36.0
596.74,198,30.0
825.58,311,31.0
1434.69,372,21.0
7241.53,1551,73.0
5769.44,1571,246.0
23121.13,5458,815.0
40216.26,11872,1208.0
4977.39,1788,169.0
1093.02,464,52.0
2700.29,623,99.0
8999.39,4564,188.0
32310.22,5701,451.0
8214.53,1340,105.0
4989.29,542,80.0
34535.4,11110,847.0
6913.41,1874,166.0
2634.89,684,106.0
4673.07,1376,58.0
705.2,279,20.0
1483.78,374,52.0
6527.55,1442,53.0
5979.85,2547,204.0
4026.38,852,129.0
4175.32,1747,125.0
4016.84,835,130.0
3597.32,1009,78.0
2538.1,532,69.0
5568.16,1631,36.0
13504.23,2992,310.0
25410.77,7579,573.0
944.71,549,131.0
23428.74,6255,1143.0
6404.04,1971,184.0
8701.23,2098,303.0
4152.06,1139,37.0
3766.6,1258,185.0
4299.66,1271,100.0
15.82,381,21.0
5329.54,1855,233.0
1990.81,430,52.0
2922.1,733,64.0
56.22,1760,175.0
7015.55,3239,411.0
6836.87,2525,294.0
6430.51,1796,164.0
83852.42,16953,2852.0
2.34,2259,221.0
80763.28,14998,2145.0
28471.97,4486,510.0
15737.18,6341,469.0
2268.84,723,110.0
5005.29,1378,142.0
4290.48,1450,111.0
2498.1,1013,50.0
2899.56,1303,122.0
676.16,207,32.0
2617.26,1104,64.0
9345.65,2241,109.0
23501.81,3482,289.0
5806.0,1768,105.0
15294.37,6181,382.0
4110.58,2076,163.0
786.55,647,26.0
1005.33,426,35.0
3666.72,1467,89.0
5162.38,1049,77.0
93.45,14,5.0
57.61,11,5.0
1435.61,222,22.0
3584.32,619,80.0
33137.26,5765,445.0
360.44,95,5.0
82378.02,12601,905.0
8241.34,1602,157.0
37346.23,8054,1069.0
4608.89,1312,201.0
3352.68,1056,115.0
4122.01,1323,148.0
4360.44,1031,96.0
13747.58,3604,308.0
7387.48,2649,235.0
4733.13,1818,246.0
6792.92,1550,46.0
8315.37,2744,167.0
5897.8,1644,57.0
25047.63,6554,938.0
31340.19,10961,900.0
7110.85,1546,100.0
2889.4,1871,252.0
63241.24,16829,1868.0
1149.54,286,87.0
1218.87,312,33.0
1113.49,287,84.0
1070.34,276,26.0
696.54,170,47.0
60713.86,9624,1205.0
6355.58,1326,179.0
4.8,1919,131.0
72730.28,12726,2398.0
2675.3,781,193.0
7443.23,1079,104.0
2472.41,773,189.0
2051.31,788,78.0
4270.41,933,199.0
2542.05,809,99.0
16302.87,3001,251.0
17082.25,8250,822.0
4431.28,1641,267.0
3472.82,1230,169.0
1400.6,2111,78.0
17794.99,2767,200.0
6378.64,1395,147.0
0.0,1808,169.0
21342.49,3730,273.0
60896.53,8933,646.0
20834.65,8484,914.0
12942.46,4012,405.0
4166.93,1425,116.0
41706.29,7361,533.0
9251.27,1703,131.0
304.07,88,12.0
406.1,51,5.0
5861.46,1520,52.0
5185.57,1732,163.0
2402.25,826,50.0
7889.74,3434,204.0
11138.78,2733,396.0
11009.57,2225,315.0
4832.39,1628,257.0
2951.07,836,101.0
799.42,274,12.0
55478.81,10404,1815.0
0.0,641,80.0
94336.74,14869,1058.0
70372.44,11494,837.0
12158.42,4169,622.0
3220.36,813,156.0
9259.25,2146,148.0
3421.58,1140,89.0
1159.29,452,69.0
1558.57,328,24.0
1044.18,451,72.0
2844.37,679,100.0
21632.91,6244,804.0
25085.87,9279,648.0
0.0,536,0.0
29.22,145,1.0
2018.73,269,26.0
13817.66,3185,267.0
5212.32,1540,210.0
4735.92,1158,62.0
4780.3,1061,32.0
10386.52,2081,235.0
3525.07,3536,141.0
1818.09,456,33.0
1435.69,461,31.0
1985.0,522,110.0
6130.13,1147,80.0
50287.85,13448,1847.0
25793.99,5205,732.0
177.41,791,35.0
13551.4,4889,398.0
3689.13,534,109.0
46860.99,7914,1464.0
1628.79,491,70.0
8987.58,1908,78.0
6738.07,2127,201.0
3836.02,1208,158.0
12.42,1294,4.0
32656.22,13363,1615.0
21781.65,4208,287.0
39222.09,12374,1063.0
27010.88,5923,1108.0
12165.38,1989,199.0
7550.03,2032,205.0
3921.36,1359,52.0
7105.37,1805,57.0
75899.4,10429,1378.0
13969.92,3043,248.0
10123.35,2462,208.0
8283.08,1813,252.0
7289.87,1864,84.0
5237.74,1431,56.0
28918.59,9245,763.0
0.0,6,0.0
6982.78,1852,235.0
2828.14,666,132.0
2773.6,714,130.0
5084.18,1834,214.0
64241.73,13249,1809.0
9493.54,1349,127.0
21262.51,6169,615.0
5908.95,1186,105.0
1455.91,558,30.0
2018.24,468,63.0
2327.0,1315,56.0
70211.15,10732,883.0
5051.32,870,73.0
7083.93,1427,162.0
10664.95,1885,147.0
22672.2,5341,424.0
9917.89,3313,405.0
14900.68,2104,205.0
11131.78,1938,252.0
9870.41,1599,167.0
4051.76,848,78.0
1500.13,255,40.0
1695.04,204,31.0
7321.84,1627,103.0
9787.52,1767,91.0
6081.1,2444,273.0
3474.73,1475,148.0
2792.55,1087,136.0
2727.13,1028,150.0
5937.47,890,136.0
14597.51,1607,109.0
7926.25,1112,178.0
33944.68,48185,542.0
24148.05,3783,409.0
0.0,2465,178.0
6593.28,2094,121.0
32.38,2002,180.0
0.0,726,136.0
0.0,655,51.0
26065.34,11146,848.0
6895.5,1843,163.0
17449.31,2818,251.0
33030.49,12925,795.0
3457.25,1319,138.0
2248.3,1316,53.0
3375.28,1083,140.0
1293.7,259,15.0
314.28,75,10.0
191.42,68,10.0
3879.71,1752,157.0
2705.53,759,125.0
2486.65,1025,89.0
2632.96,738,119.0
2212.43,1029,32.0
10084.87,2601,96.0
1876.34,2238,85.0
3477.57,1461,105.0
4051.87,834,37.0
76054.75,20251,2517.0
30037.38,7265,943.0
61155.52,8859,615.0
32022.35,10563,1608.0
21320.59,5056,985.0
17448.83,5857,504.0
11964.37,4471,417.0
6831.16,2281,189.0
6053.11,2154,99.0
52684.37,14318,1857.0
15732.61,3921,557.0
6114.97,1347,105.0
124.65,13,0.0
4492.07,980,75.0
13797.09,2411,321.0
18065.59,5361,426.0
56971.24,7954,636.0
6622.28,1687,215.0
667.41,136,3.0
3468.95,715,59.0
2968.0,709,84.0
7454.89,2286,141.0
53630.87,12560,1677.0
3929.85,906,136.0
3019.62,842,50.0
3487.27,769,31.0
2359.66,916,140.0
7819.94,2011,266.0
17152.9,5275,430.0
4453.08,3251,243.0
56053.08,8323,642.0
20147.08,5504,858.0
9456.72,2828,206.0
29489.68,6280,1190.0
20251.99,2040,168.0
26373.85,9634,687.0
23617.24,5013,279.0
21492.93,5546,851.0
8207.04,3173,230.0
5961.6,1561,142.0
1506.91,332,51.0
4419.92,1428,99.0
4451.37,941,43.0
1657.29,366,53.0
21938.08,5624,704.0
13719.98,2041,220.0
7347.06,1643,78.0
5254.75,2135,191.0
14952.84,4563,352.0
4062.97,1189,126.0
6795.17,2203,200.0
357.87,146,48.0
1356.47,441,33.0
7663.78,1851,170.0
5579.72,1218,280.0
12027.34,2291,259.0
8763.12,7127,582.0
2396.29,841,70.0
8258.97,3126,226.0
15522.15,6167,332.0
4676.02,1575,236.0
6852.96,1823,343.0
4261.39,871,80.0
3166.44,1054,106.0
1708.85,335,43.0
1844.24,562,56.0
53.94,38,5.0
1776.1,782,42.0
1253.1,325,48.0
3312.5,1445,87.0
26.97,344,26.0
23.6,345,27.0
4743.16,1360,143.0
3531.47,811,112.0
7571.9,1528,116.0
10291.77,2429,136.0
5734.66,1449,110.0
2907.03,1310,47.0
1266.16,273,37.0
2341.26,794,75.0
84189.78,12433,930.0
10345.3,2975,241.0
514.42,272,31.0
1606.67,437,63.0
1496.8,429,63.0
3450.19,1038,164.0
2765.71,1033,167.0
152.66,36,5.0
209.66,43,5.0
1047.1,331,43.0
6837.99,1367,80.0
29883.43,9475,568.0
16740.05,2796,210.0
9548.51,6730,880.0
43.33,252,5.0
92.42,1544,109.0
433.02,2983,231.0
2128.33,510,75.0
6615.1,2251,93.0
11354.43,1879,178.0
12673.37,1982,245.0
41267.74,13959,1095.0
12311.95,2530,326.0
87793.74,13127,687.0
12562.61,2147,240.0
79345.68,13354,1171.0
9962.26,1979,182.0
13965.79,2741,199.0
5645.49,552,83.0
85.88,2677,268.0
5401.56,1163,87.0
24885.0,5182,824.0
7781.1,2057,231.0
5307.37,1335,147.0
22552.11,6332,427.0
5860.16,2010,287.0
17691.42,4418,209.0
38317.89,11990,868.0
7218.49,1216,121.0
46511.62,11668,1495.0
54364.14,15977,2096.0
40354.08,13082,1392.0
8508.95,1966,248.0
2549.09,866,110.0
2361.17,893,110.0
2247.4,615,121.0
5617.99,1856,156.0
73109.18,20515,1638.0
42795.48,12318,1652.0
120859.68,14101,1317.0
1143.26,640,12.0
3187.76,818,46.0
1825.54,495,73.0
5632.99,4559,382.0
8947.73,1726,226.0
21040.55,3360,287.0
95.85,37,0.0
1490.35,382,5.0
2941.27,1854,111.0
8376.35,1511,126.0
3817.66,856,27.0
4650.71,1217,147.0
64621.11,10548,774.0
75660.28,11768,951.0
16641.85,3299,363.0
23645.6,6056,438.0
10861.21,4286,180.0
2135.12,398,58.0
2259.01,1057,69.0
2049.96,566,53.0
10000.49,2575,61.0
10701.57,2054,326.0
3310.84,1187,168.0
2720.92,793,89.0
10505.22,3003,247.0
34325.13,10826,846.0
21547.75,25648,1387.0
45704.97,14236,1190.0
8112.44,2766,247.0
1107.47,284,57.0
1150.08,320,53.0
7180.06,1519,98.0
2361.51,380,31.0
2222.05,523,16.0
2385.31,670,14.0
647.04,216,25.0
216.6,49,20.0
9493.71,1783,117.0
7470.66,2301,227.0
2073.56,652,93.0
9575.48,2917,159.0
17185.36,4258,315.0
20274.87,5874,1005.0
97578.12,13298,3122.0
18116.1,4974,730.0
40209.93,11043,1264.0
18065.33,5154,778.0
10400.63,3118,517.0
11868.65,1911,264.0
22118.71,3559,345.0
8983.26,3308,419.0
18820.35,6000,868.0
0.0,2801,254.0
9541.42,2337,220.0
3046.58,1568,52.0
18580.97,5329,842.0
1237.54,5498,622.0
2453.77,573,94.0
4474.55,851,87.0
88843.2,11310,800.0
31104.62,4228,824.0
